,EventID,Start_Time,End_Time,Year,Month,Facility_Code,Participant_Code,Status,Outage_Reason,Energy_Lost_MW,Description_Of_Outage,Outage_Duration_In_Days,Risk_Classification
1063,1064,20/08/17 18:00,20/08/17 18:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,156,Failed to start,0,High Risk
1064,1065,17/08/17 17:00,17/08/17 21:30,2017,8,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,190,Operational issues caused real time forced outage.,0.1875,High Risk
1065,1066,27/08/17 8:00,02/08/17 20:30,2017,8,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.02,"Pre accepted with planning engineer , 10 MW TA isolated for 7 days ",24.47916667,N/A
1066,1067,03/09/17 6:00,06/09/17 20:00,2017,9,ENRG_KALGOORLIE_GT3,ENRG,Accepted,Scheduled (Planned),0.02,Turbine alternator outage 7 days 10 mw - 0.02 MW site export ,3.583333333,N/A
1067,1068,03/10/17 8:00,05/10/17 16:30,2017,10,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,Routine Maintenance,2.354166667,N/A
1068,1069,17/08/17 10:30,17/08/17 13:00,2017,8,AUXC_WGP,AUXC,Approved,Forced,26,GT Tripped during start up,0.104166667,High Risk
1069,1070,12/08/17 13:00,12/08/17 13:00,2017,8,PMC_AG,PMC,Approved,Forced,203.167,Operational issues caused real time forced outage.,0,High Risk
1070,1071,13/08/17 0:30,13/08/17 0:30,2017,8,PMC_AG,PMC,Approved,Forced,272.456,Operational issues caused real time forced outage.,0,High Risk
1071,1072,13/08/17 0:00,13/08/17 0:00,2017,8,PMC_AG,PMC,Approved,Forced,335,Operational issues caused real time forced outage.,0,High Risk
1072,1073,11/08/17 2:30,11/08/17 7:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,43.539,Operational Issues caused real time forced outage.,0.208333333,High Risk
1073,1074,10/08/17 22:30,11/08/17 2:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,44.385,Operational Issues caused real time forced outage.,0.145833333,High Risk
1074,1075,10/08/17 22:00,10/08/17 22:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,38.201,Operational Issues caused real time forced outage.,0,High Risk
1075,1076,10/08/17 18:00,10/08/17 18:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,32.982,Operational Issues caused real time forced outage.,0,High Risk
1076,1077,10/08/17 17:30,10/08/17 17:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,45.098,Operational Issues caused real time forced outage.,0,High Risk
1077,1078,10/08/17 17:00,10/08/17 17:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,42.154,Operational Issues caused real time forced outage.,0,High Risk
1078,1079,10/08/17 9:00,10/08/17 9:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,28.513,Operational Issues caused real time forced outage.,0,High Risk
1079,1080,10/08/17 8:00,10/08/17 8:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,42.824,Operational Issues caused real time forced outage.,0.020833333,High Risk
1080,1081,09/08/17 12:00,09/08/17 1:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,34.169,Operational Issues caused real time forced outage.,0.458333333,High Risk
1081,1082,08/08/17 23:30,08/08/17 23:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,29.841,Operational Issues caused real time forced outage.,0,High Risk
1082,1083,09/08/17 21:00,09/08/17 21:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,31.895,Operational Issues caused real time forced outage.,0,High Risk
1083,1084,24/08/17 8:00,26/08/17 17:00,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,2.375,N/A
1084,1085,24/08/17 8:00,26/08/17 17:00,2017,8,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,2.375,N/A
1085,1086,24/08/17 8:00,26/08/17 17:00,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,2.375,N/A
1086,1087,21/08/17 8:00,23/08/17 18:00,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,2.416666667,N/A
1087,1088,21/08/17 8:00,23/08/17 18:00,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,2.416666667,N/A
1088,1089,13/08/17 19:00,13/08/17 19:30,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,34.33,Deviation from dispatch,0.020833333,High Risk
1089,1090,13/08/17 16:30,13/08/17 17:00,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,32.57,Deviation from dispatch,0.020833333,High Risk
1090,1091,12/08/17 19:30,12/08/17 20:00,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,35.75,Deviation from dispatch,0.020833333,High Risk
1091,1092,12/08/17 0:00,12/08/17 0:30,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,30.3,Deviation from dispatch,0.020833333,High Risk
1092,1093,08/08/17 9:00,08/08/17 9:30,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,31.54,Deviation from dispatch,0.020833333,High Risk
1093,1094,07/08/17 7:00,07/08/17 7:00,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,10.2,TES Report - constrained off MW's.,0,High Risk
1094,1095,08/08/17 15:00,08/08/17 15:00,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,15.2,TES Report - constrained off MW's.,0,High Risk
1095,1096,06/08/17 6:00,06/08/17 6:00,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,TES Report - constrained off MW's.,0,High Risk
1096,1097,07/08/17 17:00,07/08/17 17:00,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,TES Report - constrained off MW's.,0,High Risk
1097,1098,03/08/17 9:30,03/08/17 10:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,41,GT1 logic issue,0.041666667,High Risk
1098,1099,15/08/17 9:30,16/08/17 0:30,2017,8,MUNDARING_GT1,MUND,Approved,Opportunistic Maintenance (Planned),36.258,ODOM,0.625,N/A
1099,1100,16/08/17 0:00,15/08/17 14:00,2017,8,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),127,ODOM,0.416666667,N/A
1100,1101,14/08/17 13:30,14/08/17 13:30,2017,8,KORL_GT3,KORL,Approved,Forced,63.397,FO,0,High Risk
1101,1102,14/08/17 9:00,14/08/17 9:00,2017,8,KORL_GT3,KORL,Approved,Forced,13.347,FO,0,High Risk
1102,1103,14/08/17 9:30,14/08/17 13:00,2017,8,KORL_GT3,KORL,Approved,Forced,100.1,FO,0.145833333,High Risk
1103,1104,13/11/17 12:00,21/11/17 6:30,2017,11,TIWEST_COG1,TRMOS,Cancelled By Market Participant,Scheduled (Planned),42.1,Annual plus Generator Rotor Changeout,7.770833333,N/A
1104,1105,15/08/17 9:00,15/08/17 9:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,26,Kemerton_GT12 tripped on start,0,High Risk
1105,1106,15/08/17 8:00,15/08/17 8:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,156,"Kemerton_GT12 tripped on start
",0.020833333,High Risk
1106,1107,15/08/17 7:30,15/08/17 7:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,57.2,"Kemerton_GT12 tripped on start
",0,High Risk
1107,1108,15/08/17 7:30,15/08/17 7:30,2017,8,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Forced,57.2,Kemerton_GT12 tripped on start,0,Medium Risk
1108,1109,15/08/17 8:30,15/08/17 8:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,98.8,Kemerton_GT12 tripped on start triggering protection which affected Kemerton_GT11,0,High Risk
1109,1110,15/08/17 8:00,15/08/17 8:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,156,"Kemerton_GT12 tripped on start triggering protection which affected Kemerton_GT11
",0,High Risk
1110,1111,15/08/17 7:30,15/08/17 7:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,57.2,"Kemerton_GT12 tripped on start triggering protection which affected Kemerton_GT11
",0,High Risk
1111,1112,14/08/17 18:30,14/08/17 18:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,104,Unit tripped,0,High Risk
1112,1113,14/08/17 18:30,14/08/17 18:30,2017,8,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Forced,132.6,Unit tripped,0,Medium Risk
1113,1114,14/08/17 18:00,14/08/17 18:00,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,156,Unit tripped,0,High Risk
1114,1115,14/08/17 17:30,14/08/17 17:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Forced,88.4,Unit tripped,0,High Risk
1115,1116,10/08/17 14:30,11/08/17 19:00,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,116,Main step up transformers found with Earth cables removed by Theft/Forced Entry to site. ,1.1875,High Risk
1116,1117,18/08/17 16:30,25/08/17 17:00,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),7,Load Derate,7.020833333,N/A
1117,1118,02/08/17 6:00,02/08/17 9:00,2017,8,MELK_G7,MELK,Approved,Forced,3,Centre CW pump outage,0.125,High Risk
1118,1119,05/08/17 5:30,05/08/17 5:30,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,8,TES Report - constrained off MW's.,0,High Risk
1119,1120,05/08/17 15:30,05/08/17 15:30,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,14,TES Report - constrained off MW's.,0,High Risk
1120,1121,03/08/17 7:30,03/08/17 7:30,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,46,TES Report - constrained off MW's.,0,High Risk
1121,1122,03/08/17 7:00,03/08/17 7:00,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,35,TES Report - constrained off MW's.,0,High Risk
1122,1123,03/08/17 6:30,03/08/17 6:30,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,35,TES Report - constrained off MW's.,0,High Risk
1123,1124,04/08/17 16:30,04/08/17 16:30,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,27,TES Report - constrained off MW's.,0,High Risk
1124,1125,04/08/17 14:30,04/08/17 14:30,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,6,TES Report - constrained off MW's.,0,High Risk
1125,1126,31/07/17 7:30,31/07/17 7:30,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,77,TES Report - constrained off MW's.,0,High Risk
1126,1127,31/07/17 7:00,31/07/17 7:00,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,77,TES Report - constrained off MW's.,0,High Risk
1127,1128,31/07/17 6:30,31/07/17 6:30,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,77,TES Report - constrained off MW's.,0,High Risk
1128,1129,31/07/17 6:00,31/07/17 6:00,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,72,TES Report - constrained off MW's.,0,High Risk
1129,1130,31/07/17 5:30,31/07/17 5:30,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,87,TES Report - constrained off MW's.,0,High Risk
1130,1131,31/07/17 5:00,31/07/17 5:00,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,7,TES Report - constrained off MW's.,0,High Risk
1131,1132,01/08/17 17:00,01/08/17 17:00,2017,8,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,10,TES Report - constrained off MW's.,0,High Risk
1132,1133,30/07/17 7:30,30/07/17 7:30,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,47,TES Report - constrained off MW's.,0,High Risk
1133,1134,30/07/17 7:00,30/07/17 7:00,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,45,TES Report - constrained off MW's.,0,High Risk
1134,1135,30/07/17 6:30,30/07/17 6:30,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,50,TES Report - constrained off MW's.,0,High Risk
1135,1136,31/07/17 16:30,31/07/17 16:30,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,11,TES Report - constrained off MW's.,0,High Risk
1136,1137,30/07/17 5:30,30/07/17 5:30,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,50,TES Report - constrained off MW's.,0,High Risk
1137,1138,30/07/17 6:00,30/07/17 6:00,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,50,TES Report - constrained off MW's.,0,High Risk
1138,1139,21/08/17 8:00,27/08/17 7:30,2017,8,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,5.979166667,N/A
1139,1140,21/08/17 8:00,27/08/17 7:30,2017,8,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,5.979166667,N/A
1140,1141,21/08/17 8:00,27/08/17 7:30,2017,8,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,5.979166667,N/A
1141,1142,21/08/17 8:00,27/08/17 7:30,2017,8,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),55,Stage AB 3.3kV Station Switchboard Maintenance,5.979166667,N/A
1142,1143,11/08/17 4:00,11/08/17 4:00,2017,8,KORL_GT3,KORL,Approved,Forced,46.713,FO,0,High Risk
1143,1144,11/08/17 1:30,11/08/17 1:30,2017,8,KORL_GT3,KORL,Approved,Forced,20.02,FO,0,High Risk
1144,1145,11/08/17 2:00,11/08/17 3:30,2017,8,KORL_GT3,KORL,Approved,Forced,100.1,FO,0.0625,High Risk
1145,1146,09/08/17 6:00,09/08/17 6:00,2017,8,KORL_GT3,KORL,Approved,Forced,23.356,FO,0,High Risk
1146,1147,10/08/17 0:00,10/08/17 7:30,2017,8,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,ODOM,0.3125,N/A
1147,1148,10/08/17 0:30,09/08/17 16:30,2017,8,STHRNCRS_EG,STHRNCRS,Approved,Forced,5,An unplanned load increase (?behind-the-fence?) led to a reduction in available capacity,0.333333333,Medium Risk
1148,1149,03/08/17 11:00,03/08/17 11:00,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,14.63,Pinjarra Unit 2 ramping up from an outage,0,High Risk
1149,1150,03/08/17 10:30,03/08/17 10:30,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,65.532,Pinjarra Unit 2 ramping up from an outage,0,High Risk
1150,1151,03/08/17 10:00,03/08/17 10:00,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,74.157,Pinjarra Unit 2 ramping up from an outage,0,High Risk
1151,1152,03/08/17 9:30,03/08/17 9:30,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,73.963,Pinjarra Unit 2 ramping up from an outage,0,High Risk
1152,1153,03/08/17 9:00,03/08/17 9:00,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,105.21,Pinjarra Unit 2 ramping up from an outage,0,High Risk
1153,1154,03/08/17 8:30,03/08/17 8:30,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,138.696,Pinjarra Unit 2 ramping up from an outage,0,High Risk
1154,1155,03/08/17 23:00,03/08/17 23:30,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,34.91,Deviation from dispatch,0.020833333,High Risk
1155,1156,01/08/17 13:00,01/08/17 14:00,2017,8,TIWEST_COG1,TRMOS,Approved,Forced,32.21,Deviation from dispatch,0.041666667,High Risk
1156,1157,24/08/17 0:30,23/08/17 13:00,2017,8,TIWEST_COG1,TRMOS,Cancelled By Market Participant,Forced,31.69,Deviation from dispatch,0.479166667,Low Risk
1157,1158,19/08/17 15:30,19/08/17 16:30,2017,8,TIWEST_COG1,TRMOS,Cancelled By Market Participant,Forced,30.28,Deviation from dispatch,0.041666667,Low Risk
1158,1159,10/08/17 22:00,11/08/17 7:30,2017,8,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),42.526,Planned outage to replace Mill feeder belt.,0.395833333,N/A
1159,1160,02/08/17 20:30,02/08/17 20:30,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,143,Pinjarra Unit 2 tripped due to blade path temperature deviation,0,High Risk
1160,1161,02/08/17 20:00,02/08/17 20:00,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,133.988,Pinjarra Unit 2 tripped due to blade path temperature deviation,0,High Risk
1161,1162,02/08/17 21:00,03/08/17 8:00,2017,8,AURICON_PNJ_U1,AURICON,Approved,Forced,143,Pinjarra Unit 2 tripped due to blade path temperature deviation,0.458333333,High Risk
1162,1163,08/08/17 23:30,09/08/17 5:30,2017,8,KORL_GT3,KORL,Approved,Forced,100.1,FO,0.25,High Risk
1163,1164,08/08/17 23:00,08/08/17 23:00,2017,8,KORL_GT3,KORL,Approved,Forced,26.693,FO,0,High Risk
1164,1165,26/08/17 18:00,28/08/17 7:30,2017,8,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,Water wash,1.5625,N/A
1165,1166,11/08/17 16:30,18/08/17 16:00,2017,8,MELK_G7,MELK,Approved,Scheduled (Planned),7,Load Derate,6.979166667,N/A
1166,1167,28/07/17 17:30,28/07/17 17:30,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,95.911,Operational Issues caused real time forced outage.,0,High Risk
1167,1168,27/07/17 10:00,27/07/17 10:00,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,37.105,Operational Issues caused real time forced outage.,0,High Risk
1168,1169,27/07/17 5:00,27/07/17 5:00,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,27.365,Operational Issues caused real time forced outage.,0,High Risk
1169,1170,27/07/17 4:00,27/07/17 4:00,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,21.129,Operational Issues caused real time forced outage.,0,High Risk
1170,1171,27/07/17 3:30,27/07/17 3:30,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,28.282,Operational Issues caused real time forced outage.,0,High Risk
1171,1172,27/07/17 1:30,27/07/17 1:30,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,25.08,Operational Issues caused real time forced outage.,0,High Risk
1172,1173,25/07/17 11:00,25/07/17 11:00,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,25.694,Operational Issues caused real time forced outage.,0,High Risk
1173,1174,25/07/17 10:00,25/07/17 10:00,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,28.811,Operational Issues caused real time forced outage.,0,High Risk
1174,1175,08/08/17 9:00,08/08/17 10:30,2017,8,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),127,ODOM,0.0625,N/A
1175,1176,11/08/17 12:00,07/08/17 17:00,2017,8,COLLGAR_WF1,COLLGAR,Approved,Scheduled (Planned),243.956,Steam Turbine & Gas Turbine Outage,3.791666667,N/A
1176,1177,11/08/17 12:00,07/08/17 17:00,2017,8,COLLGAR_WF1,COLLGAR,Cancelled By Market Participant,Scheduled (Planned),243.956,Steam Turbine & Gas Turbine Outage,3.791666667,N/A
1177,1178,24/07/17 16:00,24/07/17 16:00,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,159.554,Operational Issues caused real time forced outage.,0,High Risk
1178,1179,24/07/17 11:30,24/07/17 11:30,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,161.079,Operational Issues caused real time forced outage.,0,High Risk
1179,1180,23/07/17 15:30,24/07/17 7:30,2017,7,STHRNCRS_EG,STHRNCRS,Approved,Forced,10,"Unexpected behind-the-fence load demand, which reduced the available export capacity.  ",0.666666667,Medium Risk
1180,1181,11/08/17 22:00,12/08/17 11:30,2017,8,PMC_AG,PMC,Approved,Scheduled (Planned),335,Main Cooling Water Debris Filter gearbox repair.,0.5625,N/A
1181,1182,17/11/17 22:00,24/11/17 21:30,2017,11,PMC_AG,PMC,Approved,Scheduled (Planned),335,Major Annual Outage (B Inspection),6.979166667,N/A
1182,1183,06/10/17 22:00,03/10/17 21:30,2017,10,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),217,BW1 annual statutory outage.,3.020833333,N/A
1183,1184,28/07/17 15:30,28/07/17 16:00,2017,7,TIWEST_COG1,TRMOS,Approved,Forced,34.67,Deviation from dispatch,0.020833333,High Risk
1184,1185,26/07/17 8:30,26/07/17 9:00,2017,7,TIWEST_COG1,TRMOS,Approved,Forced,30.32,Deviation from dispatch,0.020833333,High Risk
1185,1186,25/07/17 10:00,25/07/17 10:30,2017,7,TIWEST_COG1,TRMOS,Approved,Forced,34.51,Deviation from dispatch,0.020833333,High Risk
1186,1187,24/07/17 15:30,24/07/17 16:00,2017,7,TIWEST_COG1,TRMOS,Approved,Forced,31.32,Deviation from dispatch,0.020833333,High Risk
1187,1188,04/08/17 21:00,04/08/17 21:00,2017,8,KORL_GT3,KORL,Approved,Forced,20.02,FO,0,High Risk
1188,1189,04/08/17 17:30,04/08/17 20:30,2017,8,KORL_GT3,KORL,Approved,Forced,100.1,FO,0.125,High Risk
1189,1190,07/08/17 10:30,07/08/17 13:00,2017,8,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,Lube clean,0.104166667,N/A
1190,1191,07/08/17 10:00,07/08/17 10:30,2017,8,KORL_GT3,KORL,Cancelled By Market Participant,Opportunistic Maintenance (Planned),100.1,Lube clean,0.020833333,N/A
1191,1192,25/07/17 8:00,25/07/17 8:30,2017,7,COLLGAR_WF1,COLLGAR,Approved,Forced,24,CG3 Forced Outage,0.020833333,High Risk
1192,1193,29/09/17 22:30,06/09/17 7:30,2017,9,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Scheduled (Planned),217,BW1 annual statutory outage,23.625,N/A
1193,1194,31/07/17 18:00,31/07/17 22:00,2017,7,MELK_G7,MELK,Approved,Forced,6,Condenser and cooling tower performance,0.166666667,High Risk
1194,1195,31/07/17 18:00,31/07/17 22:00,2017,7,MELK_G7,MELK,Approved,Forced,4,West Boiler feed pump Outage,0.166666667,High Risk
1195,1196,31/07/17 18:00,31/07/17 19:30,2017,7,MELK_G7,MELK,Approved,Forced,6,Centre CW pump outage,0.0625,High Risk
1196,1197,31/07/17 9:30,31/07/17 14:00,2017,7,MELK_G7,MELK,Approved,Forced,10,Centre CW pump outage,0.1875,High Risk
1197,1198,21/07/17 6:30,21/07/17 6:30,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,42,TES Report - constrained off MW's.,0,High Risk
1198,1199,02/08/17 20:00,02/08/17 21:30,2017,8,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,Consequential outage due to MTU failure in Regans Substation. Generator main switch tripped by Western Power.,0.0625,N/A
1199,1200,02/08/17 20:00,02/08/17 21:30,2017,8,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,Consequential outage due to MTU failure in Regans Substation,0.0625,N/A
1200,1201,25/07/17 8:00,26/07/17 7:30,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,5,Operational Issues caused real time forced outage.,0.979166667,High Risk
1201,1202,24/07/17 16:00,25/07/17 7:30,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,5,Operational Issues caused real time forced outage.,0.645833333,High Risk
1202,1203,24/07/17 8:00,24/07/17 11:30,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,5,Operational Issues caused real time forced outage.,0.145833333,High Risk
1203,1204,11/08/17 22:00,12/08/17 13:00,2017,8,PMC_AG,PMC,Cancelled By Market Participant,Scheduled (Planned),335,Main Cooling Water Debris Filter gearbox repair.,0.625,N/A
1204,1205,27/07/17 23:00,28/07/17 14:30,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,212,Operational Issues caused real time forced outage.,0.645833333,High Risk
1205,1206,25/07/17 11:00,25/07/17 11:00,2017,7,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Forced,30.757,Operational Issues caused real time forced outage.,0,Medium Risk
1206,1207,25/07/17 10:00,25/07/17 10:00,2017,7,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Forced,33.873,Operational Issues caused real time forced outage.,0,Medium Risk
1207,1208,29/07/17 13:00,29/07/17 13:00,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,32.865,Operational Issues caused real time forced outage.,0,High Risk
1208,1209,30/07/17 0:30,30/07/17 0:30,2017,7,BW1_GREENWATERS_G2,GW,Approved,Forced,30.354,Operational Issues caused real time forced outage.,0,High Risk
1209,1210,29/07/17 7:00,29/07/17 7:00,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,8,TES Report - constrained off MW's.,0,High Risk
1210,1211,29/07/17 16:00,29/07/17 16:00,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,17,TES Report - constrained off MW's.,0,High Risk
1211,1212,26/07/17 19:00,26/07/17 19:00,2017,7,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,7,TES Report - constrained off MW's.,0,High Risk
